03-03-2024,14:02:41
Wavenumber(cm-1),Intensity
 250 , 2390.71 
 251 , 2390.71 
 252 , 2389.54 
 253 , 2388.38 
 254 , 2382.86 
 255 , 2371.6 
 256 , 2359.85 
 257 , 2353.06 
 258 , 2350.55 
 259 , 2348.49 
 260 , 2345.71 
 261 , 2345.71 
 262 , 2351.3 
 263 , 2358.1 
 264 , 2358.99 
 265 , 2352.05 
 266 , 2342.25 
 267 , 2333.84 
 268 , 2325.32 
 269 , 2313.61 
 270 , 2299.82 
 271 , 2289.25 
 272 , 2285.88 
 273 , 2288.26 
 274 , 2293.91 
 275 , 2301.77 
 276 , 2311.94 
 277 , 2323.89 
 278 , 2335.37 
 279 , 2344.08 
 280 , 2349.96 
 281 , 2354.3 
 282 , 2357.43 
 283 , 2357.89 
 284 , 2354.28 
 285 , 2347.52 
 286 , 2339.51 
 287 , 2330.8 
 288 , 2320.11 
 289 , 2306.89 
 290 , 2294.71 
 291 , 2288.26 
 292 , 2287.28 
 293 , 2286.42 
 294 , 2282.12 
 295 , 2277.8 
 296 , 2278.01 
 297 , 2281.9 
 298 , 2284.53 
 299 , 2283.4 
 300 , 2282.09 
 301 , 2284.56 
 302 , 2290.14 
 303 , 2295.64 
 304 , 2299.47 
 305 , 2302.79 
 306 , 2306.6 
 307 , 2309.5 
 308 , 2309.21 
 309 , 2305.67 
 310 , 2301.45 
 311 , 2298.58 
 312 , 2296.31 
 313 , 2293.37 
 314 , 2291.28 
 315 , 2293.91 
 316 , 2302.91 
 317 , 2313.68 
 318 , 2321.12 
 319 , 2326.01 
 320 , 2332.49 
 321 , 2341.49 
 322 , 2348.02 
 323 , 2347.44 
 324 , 2341.59 
 325 , 2334.7 
 326 , 2327.88 
 327 , 2318.32 
 328 , 2304.69 
 329 , 2292.74 
 330 , 2289.56 
 331 , 2295.69 
 332 , 2306.14 
 333 , 2316.73 
 334 , 2325.8 
 335 , 2332.17 
 336 , 2335.19 
 337 , 2334.52 
 338 , 2330.66 
 339 , 2325.49 
 340 , 2320.98 
 341 , 2318.57 
 342 , 2319.48 
 343 , 2322.79 
 344 , 2325.17 
 345 , 2324.25 
 346 , 2321.46 
 347 , 2319.06 
 348 , 2319.53 
 349 , 2325.49 
 350 , 2337.74 
 351 , 2353.09 
 352 , 2368.03 
 353 , 2380.3 
 354 , 2388.21 
 355 , 2391.23 
 356 , 2390.48 
 357 , 2387.1 
 358 , 2382.02 
 359 , 2376.12 
 360 , 2370.1 
 361 , 2364.54 
 362 , 2360.01 
 363 , 2357.19 
 364 , 2356.74 
 365 , 2359.03 
 366 , 2364.27 
 367 , 2372.43 
 368 , 2383.09 
 369 , 2395.33 
 370 , 2406.02 
 371 , 2411.41 
 372 , 2411.25 
 373 , 2408.79 
 374 , 2406.01 
 375 , 2400.37 
 376 , 2389.14 
