12-09-2023,12:47:30
Wavenumber(cm-1),Intensity
 538 , 2674.1 
 539 , 2665.95 
 540 , 2660.59 
 541 , 2660.17 
 542 , 2660.7 
 543 , 2657.65 
 544 , 2652.17 
 545 , 2648.21 
 546 , 2647.48 
 547 , 2648.8 
 548 , 2652.32 
 549 , 2662.67 
 550 , 2684.11 
 551 , 2710.75 
 552 , 2732.14 
 553 , 2744.27 
 554 , 2750.7 
 555 , 2754.14 
 556 , 2751.82 
 557 , 2740.36 
 558 , 2723.95 
 559 , 2710.2 
 560 , 2701.73 
 561 , 2695.6 
 562 , 2690.54 
 563 , 2690.59 
 564 , 2699.26 
 565 , 2712.16 
 566 , 2722.59 
 567 , 2729.09 
 568 , 2734.24 
 569 , 2738.76 
 570 , 2739.56 
 571 , 2734.37 
 572 , 2726.93 
 573 , 2722.28 
 574 , 2719.7 
 575 , 2714.55 
 576 , 2705.21 
 577 , 2695.78 
 578 , 2689.57 
 579 , 2681.87 
 580 , 2666.08 
 581 , 2643.31 
 582 , 2619.86 
 583 , 2599.32 
 584 , 2579.97 
 585 , 2560.74 
 586 , 2546.96 
 587 , 2544.82 
 588 , 2552.01 
 589 , 2561.72 
 590 , 2568.6 
 591 , 2570.19 
 592 , 2566.86 
 593 , 2562.95 
 594 , 2562.15 
 595 , 2564.86 
 596 , 2570.79 
 597 , 2580.36 
 598 , 2594 
 599 , 2609.8 
 600 , 2622.79 
 601 , 2629.49 
 602 , 2631.97 
 603 , 2633.23 
 604 , 2633.86 
 605 , 2633.12 
 606 , 2630.61 
 607 , 2626.65 
 608 , 2622.21 
 609 , 2619.37 
 610 , 2619.95 
 611 , 2623.92 
 612 , 2630.58 
 613 , 2640.01 
 614 , 2652.73 
 615 , 2667.53 
 616 , 2680.27 
 617 , 2687.51 
 618 , 2690.83 
 619 , 2693.21 
 620 , 2694.58 
 621 , 2692.56 
 622 , 2686.29 
 623 , 2677.57 
 624 , 2668 
 625 , 2657.85 
 626 , 2647.43 
 627 , 2638.53 
 628 , 2633.4 
 629 , 2631.86 
 630 , 2631.44 
 631 , 2630.52 
 632 , 2628.78 
 633 , 2625.85 
 634 , 2621.08 
 635 , 2614.13 
 636 , 2607.57 
 637 , 2606.07 
 638 , 2611.56 
 639 , 2621.13 
 640 , 2632.47 
 641 , 2648.12 
 642 , 2671.55 
 643 , 2702.91 
 644 , 2740.25 
 645 , 2780.71 
 646 , 2820.52 
 647 , 2855.43 
 648 , 2879.82 
 649 , 2888.5 
 650 , 2880.67 
 651 , 2857.57 
 652 , 2823.98 
 653 , 2787.4 
 654 , 2753.87 
 655 , 2726.98 
 656 , 2708.92 
 657 , 2696.9 
 658 , 2687 
 659 , 2677.28 
 660 , 2666.92 
