02-27-2024,16:12:41
Wavenumber(cm-1),Intensity
 539 , 2720.55 
 540 , 2720.09 
 541 , 2719.13 
 542 , 2717.72 
 543 , 2717.2 
 544 , 2718.72 
 545 , 2722.63 
 546 , 2729.25 
 547 , 2738.15 
 548 , 2748.25 
 549 , 2757.54 
 550 , 2763.09 
 551 , 2763.64 
 552 , 2763.03 
 553 , 2764.87 
 554 , 2765.89 
 555 , 2760.13 
 556 , 2747.74 
 557 , 2735.61 
 558 , 2727.8 
 559 , 2720.27 
 560 , 2709.22 
 561 , 2698.62 
 562 , 2695.61 
 563 , 2702.01 
 564 , 2713.51 
 565 , 2726.54 
 566 , 2739.98 
 567 , 2753.09 
 568 , 2765.1 
 569 , 2775.38 
 570 , 2782.9 
 571 , 2785.74 
 572 , 2782.91 
 573 , 2776.66 
 574 , 2769.78 
 575 , 2762.45 
 576 , 2753.04 
 577 , 2741.18 
 578 , 2729.33 
 579 , 2720.27 
 580 , 2714.32 
 581 , 2709.69 
 582 , 2703.32 
 583 , 2693.6 
 584 , 2682.2 
 585 , 2671.83 
 586 , 2663.02 
 587 , 2654.81 
 588 , 2647.74 
 589 , 2643.23 
 590 , 2641.31 
 591 , 2641.03 
 592 , 2642.12 
 593 , 2645.2 
 594 , 2650.8 
 595 , 2658.21 
 596 , 2664.55 
 597 , 2667.17 
 598 , 2666.09 
 599 , 2662.37 
 600 , 2656.87 
 601 , 2651.06 
 602 , 2647.37 
 603 , 2649.72 
 604 , 2661.42 
 605 , 2679.39 
 606 , 2696.81 
 607 , 2709.45 
 608 , 2716.96 
 609 , 2719.78 
 610 , 2718.71 
 611 , 2714.42 
 612 , 2708.3 
 613 , 2702.44 
 614 , 2698.06 
 615 , 2694.73 
 616 , 2691.99 
 617 , 2690.76 
 618 , 2691.97 
 619 , 2694.3 
 620 , 2695.89 
 621 , 2696.3 
 622 , 2696.08 
 623 , 2695.56 
 624 , 2694.58 
 625 , 2692.9 
 626 , 2691.2 
 627 , 2690.83 
 628 , 2692.43 
 629 , 2695.28 
 630 , 2697.81 
 631 , 2698.54 
 632 , 2697 
 633 , 2693.26 
 634 , 2686.94 
 635 , 2679.54 
 636 , 2674.06 
 637 , 2672.87 
 638 , 2677.34 
 639 , 2687.44 
 640 , 2699.79 
 641 , 2711.25 
 642 , 2726.21 
 643 , 2752.13 
 644 , 2788.48 
 645 , 2827.13 
 646 , 2862.01 
 647 , 2892.25 
 648 , 2916.44 
 649 , 2926.17 
 650 , 2911.54 
 651 , 2875.96 
 652 , 2832.36 
 653 , 2790 
 654 , 2751.82 
 655 , 2720.08 
 656 , 2697.79 
 657 , 2687.7 
 658 , 2685.81 
 659 , 2684.6 
 660 , 2681.38 
 661 , 2678.86 
 662 , 2678.4 
 663 , 2677.83 
 664 , 2675.34 
 665 , 2671.91 
 666 , 2668.99 
 667 , 2667.84 
 668 , 2670.11 
 669 , 2675.87 
 670 , 2682.24 
 671 , 2686.88 
 672 , 2689.98 
 673 , 2691.61 
 674 , 2691.11 
 675 , 2688.24 
 676 , 2683.52 
 677 , 2677.08 
 678 , 2669.63 
 679 , 2665.94 
 680 , 2670.93 
 681 , 2679.91 
 682 , 2684.35 
 683 , 2682.62 
 684 , 2678.84 
 685 , 2675.52 
 686 , 2672.41 
 687 , 2670.06 
 688 , 2671.8 
 689 , 2680.58 
 690 , 2693.95 
 691 , 2707.03 
 692 , 2716.23 
 693 , 2718.81 
 694 , 2713.51 
 695 , 2703.76 
 696 , 2694.06 
 697 , 2688.64 
 698 , 2691.11 
 699 , 2699.52 
 700 , 2707.56 
 701 , 2711.2 
 702 , 2710.44 
 703 , 2705.93 
 704 , 2699.52 
 705 , 2693.5 
 706 , 2689.02 
 707 , 2686.33 
 708 , 2685.83 
 709 , 2688.31 
 710 , 2693.26 
 711 , 2696.82 
 712 , 2695.84 
 713 , 2693.7 
 714 , 2695.65 
 715 , 2701.91 
 716 , 2709.14 
 717 , 2716.51 
 718 , 2727.08 
 719 , 2742.52 
 720 , 2759.06 
 721 , 2772.65 
 722 , 2785 
 723 , 2799.74 
 724 , 2815.21 
 725 , 2825.72 
 726 , 2829.57 
 727 , 2831.5 
 728 , 2834.47 
 729 , 2834.97 
 730 , 2829.62 
 731 , 2820.61 
 732 , 2811.6 
 733 , 2804.17 
 734 , 2799.36 
 735 , 2797.06 
 736 , 2792.29 
 737 , 2780.39 
 738 , 2765.06 
 739 , 2752.27 
 740 , 2740.14 
 741 , 2721.67 
 742 , 2698.66 
 743 , 2684.86 
 744 , 2688.71 
 745 , 2701.76 
 746 , 2714.22 
 747 , 2725.13 
 748 , 2736.54 
 749 , 2746.07 
 750 , 2747.86 
 751 , 2740.98 
 752 , 2732.67 
 753 , 2728.82 
 754 , 2727.9 
 755 , 2727.12 
 756 , 2726.24 
 757 , 2726.12 
 758 , 2725.47 
 759 , 2721.02 
 760 , 2712.14 
 761 , 2703.27 
 762 , 2698.05 
 763 , 2694.44 
 764 , 2689.2 
 765 , 2683.65 
 766 , 2682 
 767 , 2684.31 
 768 , 2685.08 
 769 , 2682.09 
 770 , 2682.33 
 771 , 2692.1 
 772 , 2704.94 
 773 , 2710.45 
 774 , 2708.14 
 775 , 2704.69 
 776 , 2703.14 
 777 , 2700.37 
 778 , 2694.83 
 779 , 2691.59 
 780 , 2695.82 
 781 , 2704.8 
 782 , 2713.11 
 783 , 2718.14 
 784 , 2719.4 
 785 , 2717.23 
 786 , 2712.5 
 787 , 2707.07 
 788 , 2705.12 
 789 , 2709.95 
 790 , 2719.24 
 791 , 2729.17 
 792 , 2738.44 
 793 , 2747.33 
 794 , 2755.07 
 795 , 2759.43 
 796 , 2758.98 
 797 , 2754.77 
 798 , 2748.93 
 799 , 2745.67 
 800 , 2748.9 
 801 , 2756.61 
 802 , 2763.59 
 803 , 2767.53 
 804 , 2769.51 
 805 , 2769.36 
 806 , 2763.67 
 807 , 2750.49 
 808 , 2736.32 
 809 , 2729.55 
 810 , 2733.44 
 811 , 2748.14 
 812 , 2769.76 
 813 , 2790.35 
 814 , 2803.98 
 815 , 2809.17 
 816 , 2806.06 
 817 , 2798.32 
 818 , 2790.68 
 819 , 2791.97 
 820 , 2812.38 
 821 , 2846 
 822 , 2871.88 
 823 , 2878.3 
 824 , 2870.95 
 825 , 2855.08 
 826 , 2828.17 
 827 , 2788.01 
 828 , 2746.31 
 829 , 2719.92 
 830 , 2712.42 
 831 , 2716.39 
 832 , 2724.29 
 833 , 2729.25 
 834 , 2727.8 
 835 , 2725.58 
 836 , 2728.06 
 837 , 2730.85 
 838 , 2726.94 
 839 , 2719.54 
 840 , 2718.41 
 841 , 2725.35 
 842 , 2732.03 
 843 , 2733.3 
 844 , 2733.07 
 845 , 2735.09 
 846 , 2736.03 
 847 , 2731.16 
 848 , 2723.49 
 849 , 2720.24 
 850 , 2722.48 
 851 , 2724.56 
 852 , 2723.63 
 853 , 2722.96 
 854 , 2725.45 
 855 , 2729.45 
 856 , 2732.64 
 857 , 2735.85 
 858 , 2741.19 
 859 , 2746.47 
 860 , 2745.84 
 861 , 2737.45 
 862 , 2725.81 
 863 , 2714.34 
 864 , 2701.71 
 865 , 2686.95 
 866 , 2675.94 
 867 , 2676.16 
 868 , 2685.92 
 869 , 2697.68 
 870 , 2707.35 
 871 , 2715.02 
 872 , 2720.15 
 873 , 2720.43 
 874 , 2714.34 
 875 , 2704.45 
 876 , 2694.5 
 877 , 2689.81 
 878 , 2695.98 
 879 , 2710.85 
 880 , 2725.72 
 881 , 2735.62 
 882 , 2741.54 
 883 , 2743.63 
 884 , 2738.43 
 885 , 2723.61 
 886 , 2705.89 
 887 , 2694.22 
 888 , 2690 
 889 , 2690.18 
 890 , 2693.17 
 891 , 2699.04 
 892 , 2706.95 
 893 , 2714.42 
 894 , 2719.2 
 895 , 2720.12 
 896 , 2716.53 
 897 , 2709.92 
 898 , 2702.73 
 899 , 2696.62 
 900 , 2692.47 
 901 , 2692.01 
 902 , 2698.17 
 903 , 2711.54 
 904 , 2726.95 
 905 , 2739.3 
 906 , 2747.44 
 907 , 2751.44 
 908 , 2752.18 
 909 , 2750.74 
 910 , 2749.29 
 911 , 2751.28 
 912 , 2757.89 
 913 , 2766.44 
 914 , 2774.22 
 915 , 2780.11 
 916 , 2783.39 
 917 , 2782.21 
 918 , 2774.66 
 919 , 2762.78 
 920 , 2750.72 
 921 , 2739.52 
 922 , 2727.29 
 923 , 2714.79 
 924 , 2707.28 
 925 , 2707.98 
 926 , 2713.45 
 927 , 2719.15 
 928 , 2721.38 
 929 , 2717.46 
 930 , 2709.51 
 931 , 2701.61 
 932 , 2695.53 
 933 , 2691.51 
 934 , 2690.27 
 935 , 2692.35 
 936 , 2696.83 
 937 , 2699.79 
 938 , 2697.79 
 939 , 2691.08 
 940 , 2681.12 
 941 , 2671.08 
 942 , 2664.91 
 943 , 2662.98 
 944 , 2662.45 
 945 , 2662.06 
 946 , 2662.6 
 947 , 2664.11 
 948 , 2665.16 
 949 , 2664.79 
 950 , 2664.03 
 951 , 2664.18 
 952 , 2664.89 
 953 , 2665.38 
 954 , 2667.3 
 955 , 2673.83 
 956 , 2684.15 
 957 , 2692.83 
 958 , 2697.08 
 959 , 2699.62 
 960 , 2702.75 
 961 , 2705.22 
 962 , 2705.24 
 963 , 2703.4 
 964 , 2701.2 
 965 , 2697.55 
 966 , 2689.54 
 967 , 2678.25 
 968 , 2669.32 
 969 , 2665.74 
 970 , 2665.02 
 971 , 2665.75 
 972 , 2671.97 
 973 , 2686.52 
 974 , 2701.84 
 975 , 2708.55 
 976 , 2707.3 
 977 , 2703.28 
 978 , 2698.27 
 979 , 2691.81 
 980 , 2686.64 
 981 , 2689.45 
 982 , 2703.57 
 983 , 2724.81 
 984 , 2748.24 
 985 , 2769.22 
 986 , 2783.27 
 987 , 2787.04 
 988 , 2778.22 
 989 , 2761.14 
 990 , 2744.22 
 991 , 2730.87 
 992 , 2719.25 
 993 , 2708.99 
 994 , 2702.11 
 995 , 2699.37 
 996 , 2698.47 
 997 , 2697.53 
 998 , 2696.91 
 999 , 2697.36 
 1000 , 2698.49 
 1001 , 2699.11 
 1002 , 2698.18 
 1003 , 2695.28 
 1004 , 2692.24 
 1005 , 2692.84 
 1006 , 2698.05 
 1007 , 2704.79 
 1008 , 2710.76 
 1009 , 2715.28 
 1010 , 2716.89 
 1011 , 2713.06 
 1012 , 2702.46 
 1013 , 2689.09 
 1014 , 2678.38 
 1015 , 2670.79 
 1016 , 2664.02 
 1017 , 2659.29 
 1018 , 2661.04 
 1019 , 2670.51 
 1020 , 2683.79 
 1021 , 2697.11 
 1022 , 2707.66 
 1023 , 2713.19 
 1024 , 2714.18 
 1025 , 2711.9 
 1026 , 2707.26 
 1027 , 2700.92 
 1028 , 2694 
 1029 , 2688.52 
 1030 , 2685.35 
 1031 , 2682.95 
 1032 , 2679.47 
 1033 , 2674.94 
 1034 , 2670.79 
 1035 , 2667.86 
 1036 , 2665.38 
 1037 , 2663.94 
 1038 , 2666.47 
 1039 , 2675.32 
 1040 , 2690.31 
 1041 , 2705.38 
 1042 , 2712.45 
 1043 , 2710.14 
 1044 , 2702.33 
 1045 , 2692.5 
 1046 , 2684.83 
 1047 , 2683.26 
 1048 , 2688.95 
 1049 , 2700.51 
 1050 , 2710.9 
 1051 , 2713.39 
 1052 , 2708.18 
 1053 , 2698.18 
 1054 , 2689.02 
 1055 , 2687.35 
 1056 , 2693.68 
 1057 , 2704.05 
 1058 , 2714.41 
 1059 , 2719.99 
 1060 , 2717.88 
 1061 , 2709.72 
 1062 , 2699.16 
 1063 , 2691.93 
 1064 , 2691.4 
 1065 , 2692.98 
 1066 , 2691.85 
 1067 , 2689.09 
 1068 , 2686.75 
 1069 , 2682.96 
 1070 , 2674.92 
 1071 , 2665.63 
 1072 , 2661.79 
 1073 , 2664.89 
 1074 , 2670.95 
 1075 , 2677.9 
 1076 , 2686.53 
 1077 , 2696.22 
 1078 , 2703.45 
 1079 , 2706.31 
 1080 , 2708.85 
 1081 , 2714.84 
 1082 , 2720.47 
 1083 , 2720.2 
 1084 , 2716.23 
 1085 , 2714.37 
 1086 , 2714.51 
 1087 , 2712.56 
 1088 , 2708.6 
 1089 , 2706.64 
 1090 , 2708.21 
 1091 , 2711.51 
 1092 , 2715.86 
 1093 , 2722.08 
 1094 , 2730.05 
 1095 , 2738.23 
 1096 , 2745.17 
 1097 , 2747.3 
 1098 , 2740.42 
 1099 , 2725.97 
 1100 , 2708.7 
 1101 , 2692.47 
 1102 , 2679.7 
 1103 , 2672.01 
 1104 , 2670.9 
 1105 , 2674.77 
 1106 , 2677.37 
 1107 , 2674.95 
 1108 , 2670 
 1109 , 2664.95 
 1110 , 2659.33 
 1111 , 2653.16 
 1112 , 2650.86 
 1113 , 2656.46 
 1114 , 2665.43 
 1115 , 2671.4 
 1116 , 2674.77 
 1117 , 2678.59 
 1118 , 2682.9 
 1119 , 2686.39 
 1120 , 2689.16 
 1121 , 2691.88 
 1122 , 2693.67 
 1123 , 2692.28 
 1124 , 2686.51 
 1125 , 2676.77 
 1126 , 2664.86 
 1127 , 2656.05 
 1128 , 2654.37 
 1129 , 2656.76 
 1130 , 2658.95 
 1131 , 2658.96 
 1132 , 2655.96 
 1133 , 2652.17 
 1134 , 2651.22 
 1135 , 2654.44 
 1136 , 2661.28 
 1137 , 2669.6 
 1138 , 2676.03 
 1139 , 2677.7 
 1140 , 2672.31 
 1141 , 2662.42 
 1142 , 2658.2 
 1143 , 2665.25 
 1144 , 2677.69 
 1145 , 2690.36 
 1146 , 2704.64 
 1147 , 2720.75 
 1148 , 2730.22 
 1149 , 2725.49 
 1150 , 2715.51 
 1151 , 2713.16 
 1152 , 2717.65 
 1153 , 2722.46 
 1154 , 2727.84 
 1155 , 2737.91 
 1156 , 2751.46 
 1157 , 2762.95 
 1158 , 2771.13 
 1159 , 2779.58 
 1160 , 2788.1 
 1161 , 2790.46 
 1162 , 2783.5 
 1163 , 2771.17 
 1164 , 2756.97 
 1165 , 2740.86 
 1166 , 2723.67 
 1167 , 2711.22 
 1168 , 2708.5 
 1169 , 2711.44 
 1170 , 2714.03 
 1171 , 2715.37 
 1172 , 2716.26 
 1173 , 2715.2 
 1174 , 2709.79 
 1175 , 2701.37 
 1176 , 2693.74 
 1177 , 2688.95 
 1178 , 2687.44 
 1179 , 2689.35 
 1180 , 2694.52 
 1181 , 2700.93 
 1182 , 2703.81 
 1183 , 2700.93 
 1184 , 2695.53 
 1185 , 2689.73 
 1186 , 2681.23 
 1187 , 2669.01 
 1188 , 2658.8 
 1189 , 2655.39 
 1190 , 2653.03 
 1191 , 2644.84 
 1192 , 2634.55 
 1193 , 2629.09 
 1194 , 2630.21 
 1195 , 2637.24 
 1196 , 2648.37 
 1197 , 2660.94 
 1198 , 2673.31 
 1199 , 2684.83 
 1200 , 2694.42 
 1201 , 2700.39 
 1202 , 2703.93 
 1203 , 2710.01 
 1204 , 2719.16 
 1205 , 2724.44 
 1206 , 2722.14 
 1207 , 2716.16 
 1208 , 2709.57 
 1209 , 2700.92 
 1210 , 2689.33 
 1211 , 2678.06 
 1212 , 2670.04 
 1213 , 2663.5 
 1214 , 2656.14 
 1215 , 2649.2 
 1216 , 2645.05 
 1217 , 2645.72 
 1218 , 2652.64 
 1219 , 2663.45 
 1220 , 2674.19 
 1221 , 2684.26 
 1222 , 2695.03 
 1223 , 2706.4 
 1224 , 2717.17 
 1225 , 2727.18 
 1226 , 2737.15 
 1227 , 2746.31 
 1228 , 2752.13 
 1229 , 2752.76 
 1230 , 2747.34 
 1231 , 2737.18 
 1232 , 2727.04 
 1233 , 2719.05 
 1234 , 2709.48 
 1235 , 2697.3 
 1236 , 2689.66 
 1237 , 2691.15 
 1238 , 2694.92 
 1239 , 2693.96 
 1240 , 2688.46 
 1241 , 2679.91 
 1242 , 2668.65 
 1243 , 2655.39 
 1244 , 2644.37 
 1245 , 2640.09 
 1246 , 2641.5 
 1247 , 2645.65 
 1248 , 2651.8 
 1249 , 2659.95 
 1250 , 2667.49 
 1251 , 2670.74 
 1252 , 2671.09 
 1253 , 2673.01 
 1254 , 2675.78 
 1255 , 2674.67 
 1256 , 2669.15 
 1257 , 2662.75 
 1258 , 2657.24 
 1259 , 2652.28 
 1260 , 2648.12 
 1261 , 2645.87 
 1262 , 2645.67 
 1263 , 2645.9 
 1264 , 2646.31 
 1265 , 2649.72 
 1266 , 2656.67 
 1267 , 2661.8 
 1268 , 2662.17 
 1269 , 2663.28 
 1270 , 2669.14 
 1271 , 2675.11 
 1272 , 2677.27 
 1273 , 2679.8 
 1274 , 2686.41 
 1275 , 2691.5 
 1276 , 2689.29 
 1277 , 2684.42 
 1278 , 2683.16 
 1279 , 2684.28 
 1280 , 2684.58 
 1281 , 2684.72 
 1282 , 2686.49 
 1283 , 2688.85 
 1284 , 2690.01 
 1285 , 2693.07 
 1286 , 2702.85 
 1287 , 2714.75 
 1288 , 2719.35 
 1289 , 2717.89 
 1290 , 2718.26 
 1291 , 2718.69 
 1292 , 2710.64 
 1293 , 2696.59 
 1294 , 2688.23 
 1295 , 2691.22 
 1296 , 2705.09 
 1297 , 2724.23 
 1298 , 2738.23 
 1299 , 2744.29 
 1300 , 2748.76 
 1301 , 2751.25 
 1302 , 2742.02 
 1303 , 2720.66 
 1304 , 2701.01 
 1305 , 2691.1 
 1306 , 2687.82 
 1307 , 2689.02 
 1308 , 2696.07 
 1309 , 2707.41 
 1310 , 2715.1 
 1311 , 2713.98 
 1312 , 2706.56 
 1313 , 2697.76 
 1314 , 2695.97 
 1315 , 2705.91 
 1316 , 2721.79 
 1317 , 2738.21 
 1318 , 2755.41 
 1319 , 2771.53 
 1320 , 2775.35 
 1321 , 2759.59 
 1322 , 2736.22 
 1323 , 2719.58 
 1324 , 2718.03 
 1325 , 2734.84 
 1326 , 2758.83 
 1327 , 2778.69 
 1328 , 2798.05 
 1329 , 2821.28 
 1330 , 2837.85 
 1331 , 2836.53 
 1332 , 2823.97 
 1333 , 2810 
 1334 , 2792.04 
 1335 , 2765.46 
 1336 , 2737.38 
 1337 , 2717.46 
 1338 , 2705.65 
 1339 , 2699.15 
 1340 , 2700.88 
 1341 , 2713.54 
 1342 , 2722.45 
 1343 , 2710.11 
 1344 , 2692.65 
 1345 , 2696.68 
 1346 , 2712.96 
 1347 , 2718.59 
 1348 , 2716.92 
 1349 , 2721.93 
 1350 , 2727.22 
 1351 , 2718 
 1352 , 2699.14 
 1353 , 2685.08 
 1354 , 2680.95 
 1355 , 2685.98 
 1356 , 2691.92 
 1357 , 2687.79 
 1358 , 2677.73 
 1359 , 2673.69 
 1360 , 2675.47 
 1361 , 2676.2 
 1362 , 2678.76 
 1363 , 2691.38 
 1364 , 2712.61 
 1365 , 2734.66 
 1366 , 2750.49 
 1367 , 2754.48 
 1368 , 2749.6 
 1369 , 2743.8 
 1370 , 2739.29 
 1371 , 2734.86 
 1372 , 2733.42 
 1373 , 2739.99 
 1374 , 2751.41 
 1375 , 2759.38 
 1376 , 2759.62 
 1377 , 2750.78 
 1378 , 2734.99 
 1379 , 2716.96 
